username,photo,caption
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/11327445_794924637242697_762310465_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=531b1cdbce52e3a4bf7f1117dfe3a2df&oe=5E6C9ED4,Thomas Sibs #AGBUseniorbanquet
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/52952782_2230355727205530_1330262220591102263_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=5c19e708ca51c59b6c25a731118b13c0&oe=5E67DCC9,Blue Jays are still better than Bruins
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/54511496_2264786910509808_6662077842585831986_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=c7526dc76af35bb4ddab2c8812fbeb7a&oe=5E6EBEB6,Just a couple dudes and a croc in Cancún
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/54513514_2043785019247965_8130234830388588445_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=4bfa4103f4de2c2060226fa25b43d896&oe=5E854A2E,Bro? Bro.
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/60085039_435894680322110_1571870522486396991_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=102&oh=07141e62584e60043c8da9a2c93fdad0&oe=5E876A30,Went from PB&Js to PBK
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/33686454_137976003733120_7161285270845784064_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=203cadc9b1249048b09951e9e9dfd1c6&oe=5E66344C,Where fun was supposed to die
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/22499679_373695916418760_2623261880029806592_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=c7146e462e2a3e307bc48e59371c7636&oe=5E66733B,studying for midterm week
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/29400618_231974887375022_4147572526731493376_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=102&oh=b8966a7426c2271b648720ee0e1a9a19&oe=5E827350,When you’re on spring break but have a research grant proposal due tomorrow
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/49307802_130430981306652_6463089927802405984_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=1d8f4c57eb9fffbbd4d372dae851a0f7&oe=5E687F6F,Didn’t think you’d actually come home... siblings back on the same continent!!
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12144014_1665834413629841_2052963960_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&oh=58796f9fab7349f985813ff994dff9a8&oe=5E8333D6,Back home with the beast
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12331562_555817541251240_414434221_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=af7083769100db4aa6f9e56ca6118737&oe=5E707ABD,Squad #LightingOfTheQuad
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/62397211_899445290404445_6746215711124072346_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&oh=e021267117e913fc062f172b0a72a5d0&oe=5E6EC3E2,"To a legend, Happy Father’s Day"
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/30592373_2099434213606020_8369770483893141504_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=9a50a653624180e4d7abdaea9d69e64b&oe=5E66D1E7,we’re patriots #thetour
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/24175659_157113241591235_2030568887241670656_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&oh=2b9ea0acf95ec433a7add9bbaf777799&oe=5E75B53B,København
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/18160755_213443235827222_2823826600666071040_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=102&oh=f85add6ce7ca4fa970b2473b1fcf756b&oe=5E664F10,Throw what you know
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/13597539_1189966044356747_1785009715_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&oh=07380e7bf1818952a49b7d3d05c29fdb&oe=5E7FDFB4,"This is my good friend Chukwuebuka Chinedu Achebe aka third in line to the Nigerian throne aka Ned.....I've received several texts and no Ned is not 'in line to the Nigerian throne' especially since Nigeria is a democracy. He is however from Lagos, Nigeria"
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/11311890_667217029977204_483190001_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=1ab8b452cf0c4d38c8df75223fa8b79a&oe=5E73489D,"Happy 17th Birthday to the cutest little sister anyone could have asked for!! From being my personal stylist to needing a shoulder to cry on, you've always been my rock. Thinking about not seeing you everyday brings tears to my eyes, but whether I'm halfway across the world right now or in college in a few weeks on the other side of the country, I love you Tiffy and couldn't be prouder of the young woman you've become. Love you now and always Tiff😘"
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/31218740_462254897565306_6092109310614044672_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=c01cb7d0032400dc1c5eccfaa68d9332&oe=5E89D6A7,Best friends since O week ‘15
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/47131868_525643651287740_8994899899800204947_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=0969a3ff386c83d528bf7f7600372a8c&oe=5E869CA5,This photo was a lot cuter when we were 5
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/11334609_721184547988230_393092612_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=062d3a1778f46c29c8cb80e5b563c905&oe=5E7CEF1D,It's not a friendship; it's a brotherhood. Congrats Mego! #AGBUgraduation
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/11373650_435778506607220_1769337582_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=f4002e714fca47b54539f5a1519b3da7&oe=5E69C8B3,Yachting
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/43270998_347164215831704_2805865598896285463_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=ef153b3e01c1b46ffae9e0ab3aa89ec7&oe=5E6B4457,not not a momma’s boy
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/71006002_2625852880841951_5957853296170003411_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&oh=2b3052be529b45d94396261c0e47f2d1&oe=5E7B2F45,Brought a baker’s dozen to work
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/43913478_574328296356936_387152555942790713_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=74328a7d85cb196384b38ede16c77449&oe=5E8C19A6,Saltbae not a salty bae
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/22069834_121892848560771_3796638454146662400_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=ac8a5228e1ae4c63724da8d59de966ef&oe=5E748A27,'I'm tragedies'
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/23498025_520771994982242_6205442090122346496_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=102&oh=e566d2e43279936e88ef929f169301f7&oe=5E86B550,For the queen
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/14540670_1618940258400715_339564856065654784_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=e9734dbfd31613a72271601f0db2dfa7&oe=5E7F64C1,They told us to leave Wall St. to the east coast kids...we said nah fam let the LA squad take care of it #Salant
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/11377756_1645858595629255_516379145_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=aa7c62295e871a18655755083db91c3e&oe=5E8A7860,"Poros, Greece"
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/25025968_1223647684446945_7785712776256684032_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=179d59dd11d2af8d593d4c0fc0c11642&oe=5E897D56,Siblings back at it again
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/27892080_398923730568242_6725705931251777536_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=102&oh=406694122326fb404d7959b704855557&oe=5E51AB44,The Jefferson Duo
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/23098812_1924987224434153_6357085887716655104_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&oh=56b0609913d014092627a4cc3ae884d4&oe=5E724AAE,ordine del leone
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/67560307_2388470551397672_5438096097462910364_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=6884d0947f43c0ccd3032940ba426d06&oe=5E850FD7,Huge Tao Guy
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/11254658_989679157740569_1265801376_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&oh=1779225cad98a8f26c901969ccacc64b&oe=5E6AA1CB,The Thomas Family
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/22794102_1926722040981870_3473765009224368128_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=a4730b1b732b61cf5bbc06b8e89490f7&oe=5E525A18,"Buda, not pest"
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/17333441_1843408565919844_8849450990064107520_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=27da305a58b80fbfea5be7721fc7d406&oe=5E527FEB,Hopkins takes Fort Lauderdale #springbreak2k17
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/11375936_387970984745945_957450474_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&oh=26d70a981de308f27537ee767ac83c0b&oe=5E755774,U S A
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/53435616_126965971707220_6599721802627018680_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=f71eb16b13df9abcb2dee0ad1a7a5893&oe=5E8A89FE,“no sir we want the bigger boat”
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/73475346_739920316477333_2028957493637057348_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=81e1617b813144100fcde0df68580d5c&oe=5E7B055F,big weekend with the little sis
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/17494182_1189135854541583_7206091378994970624_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&oh=d13ff5410acef99392e4b4fd6710ad93&oe=5E68F6A7,Wynwood Walls
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/21688808_116626509027590_1539272199637041152_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=102&oh=da58a8e3efa78c1c9a18a51ceaa40035&oe=5E894526,Bevi Responsabilmente!
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/17931919_1793504030977534_5894249672049950720_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&oh=639400ce333cd7225c0ea9b382a33e63&oe=5E76E17D,New York State of Mind
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12905269_160243414371478_53976248_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&oh=23b274824227e626a44456d3be8f43da&oe=5E83446C,Really happy my favorite brat visited my favorite frat❤️love you Tiff and hope you pick Hopkins!
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/40659119_138201917131272_5401480290509026783_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=fdd6025df54943075b7fc45972519eb3&oe=5E6C94F8,You’re lookin at the new Hopkins varsity water polo B team goalkeeper
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12145544_1469250690050062_1544975551_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&oh=61309e42a37e5e7e6f494974f5d90f6f&oe=5E65D156,"Hopkins, where only two of the crew aren't future doctors"
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/21690419_1675630642481847_5423367337665363968_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=c9207b5330dc885a8b342206d389be3a&oe=5E7DF71A,Zoom In
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/15623765_1178102992285177_375426578856804352_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=74d3542149638e3434c17cf8c7985e49&oe=5E7D6BBC,'Are we Aussies yet??' -Tiff x10000
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/44873923_294886437815732_7390310461873748716_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=bf58cb0d6d830dd25789adcfe8138ec1&oe=5E85316E,"President of JHU, great guy"
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/23279824_740555749487547_7789402866128519168_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=dae16941b0dad38d64e7642cf0a0df05&oe=5E6A40D5,"Shaken, not stirred"
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12132964_1682911301945602_2124870691_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&oh=85cc03e4d225a2f839a850595427b223&oe=5E7029D7,Honored to be the 2015 recipient of the Man of Principle scholarship presented by former Senator Richard Lugar with my number one supporter right by my side #momma
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/65799640_1175835745953224_8267249904724254971_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=41a61b3e62077bdbc653d070baf3f723&oe=5E822F8B,Tri(bae)ca
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/60321188_328735791104036_3810275476059654683_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=1794e43a2ba26043298744c6d5bded2d&oe=5E715FDB,Waited 4 years to step on this seal and would stay another 4 if I could
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/22280029_131643617417910_6957398208322469888_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=1151a2e6f9650236758a1deb0d617e18&oe=5E6811DD,Nice day
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/54446952_340498376574304_349351682466596026_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=c0ee15793eb7833cee5e5ec228ad501d&oe=5E660AD1,croc luuuuuge
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/11850257_1614810425456587_1942278592_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=ef60d844350267e40b7df8cfb6e4ccae&oe=5E6DAC17,Home away from home
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/61065002_115137596385797_3870816593877519454_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&oh=fcc051e773ce4807ea6d9e1145eeb39e&oe=5E7E1C72,the next waterbender
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/46607235_302172073749211_5625733839068146788_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=2cb1f8f198e7c2c02fb59269bb769641&oe=5E738FE1,Cheers to 2019
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/59398881_997427623795511_6058288851395033557_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&oh=6e3dcd288b6cd5ae3081a6765850ab48&oe=5E8B6812,Better than Brody
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/43067416_776059429452672_8433621483049178002_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=8330d20a38ce218edf44a14952ad8847&oe=5E71844C,Thursdays
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/11848882_576764132479865_1044741311_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&oh=be8c43076f23f23a8a75d013a92a1c20&oe=5E7D5BF1,Good to be home❤️
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/49406674_235707040653156_3066796663161643524_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=2d7cdc7149e4d49dcb82ebb7c0157755&oe=5E6D6A49,Monkey business
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/10731657_1598476580404252_273502496_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=b206e3391a6dafbf2374811204469086&oe=5E6F3EA7,"Nothing like kids helping other kids! Healing Hands goes to Lebanon, July 2015"
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/11312269_1109968075685642_2014474973_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=102&oh=297b5339109d1ec90478a48d1902b922&oe=5E774EBB,My Chinese business investors
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/67647396_647757942366109_701139286147170586_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=5c8b8f825887186104b33423856791f0&oe=5E510E58,HAPPY 21st BIRTHDAY to the sibling!! Selfie Queen!! All around rockstar!! Don’t know what I’d do without you! Thank you for being you💙💙
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/21910601_1914257388828424_4114474121474080768_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=6826a14a3dcabc0bd782e4c13d5d8a79&oe=5E8539D4,PSA: my hair gel is actually not waterproof
gianni_thomas,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/11410450_928348747229493_725030149_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=b8fd4ec97929cf0afb3d2297fc20bf80&oe=5E77B4B0,Exploring the Mediterranean
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/11420958_139235389742677_1835162955_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=2bfa13d77bf2169b0e45d6a70447b74a&oe=5E84A61C,A kinda candid Kardashian Christmas-Card in a canyon cavern #alliteration #ranch2015
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12269790_1714118948819512_551097127_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=f632cef48fed1bbe011b7c054e0550d9&oe=5E672645,"*tries to take picture before hand falls off due to frost bite*
#galenaforest #optoutside"
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/11358304_775477879236526_1376925555_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&oh=e854881a23d6120cc7ca7d5f7a27ddaa&oe=5E71BEEB,Pretty grand. #GrandTetons #AFY2015 pc: @lukeludlow
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/10890966_745188052229586_2141367193_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=5cd27a294bc461b8231ea8223080ba86&oe=5E8C2EBE,2 0 1 5 #flyinglantern
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/10963925_641164056006954_992112716_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=4acbc1d07f749fb0483d4aa5af1e38aa&oe=5E6D2F5D,"Hey world, this is Annie and she is the most beautiful, caring, kind and selfless person in the world and I couldn't ask for a better friend to help take care of my sister and I during this time"
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/10860124_973135929396375_1749898078_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=191d0d5428c89bb45caf0e35a2ed84c4&oe=5E7F373C,"Throwback to the Tetons bc I broke my watch and I'm sad
PC: @lukeludlow"
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/43818010_307880303134181_6320342197543070295_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&oh=0bf4d1f55b28eebbab17611159d1c4fa&oe=5E7F5370,Anger level: Troy Bolton in ‘Bet on It’
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12135447_716749371791850_1254309580_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=a286c3767c8a8c74922fd0d492966560&oe=5E7EF2DC,This picture is from a year ago but now it doesn't have to be square so it works :)☁️
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/20837302_282617072221944_4882304876886884352_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=afbf824726f91490c9883423deb3ab10&oe=5E692B49,🌲🌱🌿🍃🌼
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/30933930_1000340810115860_5629193689591971840_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=1f105df5c75922de9f118ff7b232e89a&oe=5E84ABAD,Happy birthday to my wife!! Thanks for keeping me alive all year - here’s to many more!!!! #사랑해
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/16464364_874154979354038_6049779092197212160_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=102&oh=77f5289db1fd9a34b8e27b41208dd82e&oe=5E7D628C,16 days since Sister Amundsen left. Circa 531 days left. I love my sister and she's gonna kill it in Georgia ❤
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/13188100_1695951040645248_755776448_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=d2e4507b775fb975f2d5c55b65573fa4&oe=5E75B248,¡It was raining and I was not prepared!
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/38184110_460432481104617_1553797216391397376_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=3939f4f5856101cc0c8a99fde535e45c&oe=5E6E42A2,"In case u didn’t know I have 4 siblings and they r CUTE
Photo: @red.poppy.photography"
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/12965080_589504191203126_428830369_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=102&oh=06cf245ab27e5e1a74a765c85f9e3a91&oe=5E868487,Holla @ Temple Square and the 186th General Conference of the Church of Jesus Christ of Latter-Day Saints
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/10727745_382448291904921_1271510674_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=9b996b7e7c76d3e74329a3931b33ba27&oe=5E76E5EC,Somewhere beyond the sea #goodbyeHI
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/26221684_1705979326124760_7873559937090060288_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=25d1e535d8da365ebf1e5dd5ff6ac452&oe=5E887288,*stares at empty archway in a museum full of art*
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/21147709_370235740059625_1920647973918736384_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=52347d1c97d12dfbc52a95f5e41e2695&oe=5E6818CC,Idk how college works but so far I like it
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/13739501_1769532569984752_1486549554_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=4dfe33e2aa0a06c9fed05e98a4001f27&oe=5E7616FD,Getting into the top hammock was a real hassle lemme tell ya
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/23101190_1544731715594639_4809855268298948608_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&oh=5d7948961483b442944eef2291fe130d&oe=5E7181B8,Who knew we could sing *and* dance?? #ΦΜ
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/19121160_284286515367582_2346303396438343680_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=1fbb92c37608785a61010501a9655638&oe=5E69E137,"I'm the one in the not hideously colored gown btw. Shoutout to my girlies for being my best friends/support system through all of high school ❤️
#itsgoodtobeagrizzly"
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/17932585_1883064708631924_5492462800133423104_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=445c9a2579ea15121a05c576db681c42&oe=5E6652B0,Getting Prom pictures taken is so overstimulating that I just do whatever I'm told. Ex) sticking my left leg out? #myfriendsaremodels
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e15/11049207_884124601629088_1542607013_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=09512bf56aa2fbef25e6005889fad034&oe=5E6C8932,I love Sundays and springtime ☀️
tanneramundsen,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/13277506_1758594164357124_2018471595_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=c1ddfca20e17409c215d138aaa4d2ed8&oe=5E6AF1E2,"Lincoln's second inaugural address is written on the walls of his memorial and, thanks to an English assignment about it, I had to resist analyzing his rhetorical strategies🙃 #DC"
