username,photo,caption,collection
usainbolt,https://instagram.fzty2-1.fna.fbcdn.net/vp/aab07bb932b86a4c141b30eada13c3e0/5E486C07/t51.2885-15/e35/p1080x1080/74666980_409283646616790_8093234883365687523_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=102,Suit + tie + shoe = image @ateamlifestyle #GQ,False
usainbolt,https://instagram.fzty2-1.fna.fbcdn.net/vp/47246f6dfabff20993ab856ae5cc58ca/5E48DB05/t51.2885-15/e35/s1080x1080/66694910_421058345167551_6472958034524583498_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=103,What Time To Be Alive 💯💯 @ateamlifestyle,False
usainbolt,https://instagram.fzty2-1.fna.fbcdn.net/vp/ea60e0e5cced66b2ea8844bc86eb3605/5E6BFA00/t51.2885-15/e35/s1080x1080/72485737_142859460349662_6259919336635971353_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=106,Dare..Win..Celebrate.. 🙌🏽🥇🍾 #OlympeRose’ #TokyoTakeOver #Mumm,False
usainbolt,https://instagram.fzty2-1.fna.fbcdn.net/vp/b78699d2051e0f19fe273fd650f17823/5E6DA708/t51.2885-15/e35/s1080x1080/70171226_505707746914975_5509503370458268138_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=107,Munich we here🙌🏽 #Oktoberfest2019,False
usainbolt,https://instagram.fzty2-1.fna.fbcdn.net/vp/62fc6341c162d4b36f728b98ff7b716c/5E524276/t51.2885-15/e35/68735873_354703742148139_2219939936403575880_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=107,S/o to my G @johnsteffensen on his birthday. More blessings Bro. Ppl dm and ask him how old age feel.. 😂😂😂😂🙌🏽💯🍾🙏🏿,False
usainbolt,https://instagram.fzty2-1.fna.fbcdn.net/vp/dec72d32db6fbf588d4b538dc32b0b63/5E47A265/t51.2885-15/e35/69179928_525041951633667_5406367887574396433_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=103,Young boss ready to take on the world let’s go NJJ. #newschool#firstday 🙌🏾,False
usainbolt,https://instagram.fzty2-1.fna.fbcdn.net/vp/f1e7392ac3d77708522fcc8b42d11bfa/5E47EC46/t51.2885-15/e35/p1080x1080/62557044_468323323742039_4974760842665637137_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=111,‪A great day for a great cause @socceraid #Victory ‬,False
usainbolt,https://instagram.fzty2-1.fna.fbcdn.net/vp/4c078cc603e1f6da7686ab516582ee2c/5E8A88F9/t51.2885-15/e35/p1080x1080/64596632_2591009890911477_1422053882949229655_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=109,You have to dress for the weather,False
usainbolt,https://instagram.fzty2-1.fna.fbcdn.net/vp/f79ee6e15fece85a56a840d67ef411e7/5E49A2F8/t51.2885-15/e35/s1080x1080/62266403_159887931718571_7434765627436095817_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=111,Tell it to the tourist board #TopADiTop @ricardobibigardner @gussy301 @briscobal,False
usainbolt,https://instagram.fzty2-1.fna.fbcdn.net/vp/1addf45deb4765905aa3b3f8ed7aed29/5E53EB04/t51.2885-15/e35/p1080x1080/73209865_552166672248833_6866114076936835555_n.jpg?_nc_ht=instagram.fzty2-1.fna.fbcdn.net&_nc_cat=1,,True
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/74660fa3900f6dbd1500a1d0c83c4b67/5E6870CE/t51.2885-15/e35/67159046_383177275731008_1432299219002952843_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=108,"Happy Independence Day Jamaica🇯🇲🇯🇲
🇯🇲🇯🇲🇯🇲🇯🇲🇯🇲🇯🇲🇯🇲🇯🇲🇯🇲🇯🇲🇯🇲🇯🇲🇯🇲🇯🇲🇯🇲🇯🇲🇯🇲🇯🇲
Happy Independence to land of my birth 🇯🇲🌴✨💥🔥🎶🙏🏿 @carltontttbrown",False
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/9bc2e7387952e073c3036e5adb7ef50d/5E4FA38A/t51.2885-15/e35/s1080x1080/67196023_721014178312954_3006850099197018150_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=110,Don’t wish for it work for it. #dontthinklimits,False
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/9b3266516959e57b8ff63c3dd4873c19/5E4E4E6A/t51.2885-15/e35/p1080x1080/68776214_141547400390567_3897976087955552825_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=111,They talk. We live. Who cares what they say. #JayZ #PumaGang @puma 🙌🏽,False
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/76eecb88cd9ad1f8855cef6c725e303e/5E69AEDA/t51.2885-15/e35/64786587_119666669299713_4523215280901892302_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=109,,True
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/235df07874b72535531f3180290c1a34/5E5905C7/t51.2885-15/e35/64438862_328440701424911_4184100391606329649_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=111,,True
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/c9c31a48e650f0227563ad923fe3bb33/5E896633/t51.2885-15/e35/p1080x1080/65552087_1045814145613369_5475212934680105328_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=101,"Support UniCycle Jamaica (@unicyclejamaica), a school uniform recycling initiative led by Campion College student @jordynaks . Their mission is to collect gently-used khaki uniforms and redistribute them to students in need free of charge. Drop your donations off at Campion College or any Fontana Pharmacy islandwide.
#itsgoodtogiveback #togetherwecanmakeadifference
#goodcause",False
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/3109fcf384e47ca6cb249f05d3c1102f/5E58BD39/t51.2885-15/e35/s1080x1080/69152206_103959797657530_8179819935389849521_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=110,,True
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/c2ac4d1e504347fd1fcfb21232ec0488/5E57A2CC/t51.2885-15/e35/p1080x1080/62068917_313273279582062_9195911319752599046_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=106,Good morning world 🙏🏿,False
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/6c14cb2f6d30400788eef05f24753920/5E4D4ABF/t51.2885-15/e35/p1080x1080/67166408_200449257646364_3281336250375504248_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=108,Cheers to the Weekend @ghmumm 🍾🙌🏽,False
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/933b35d63cc35d4a7b711cf2733bedc4/5E6E7F2D/t51.2885-15/e35/s1080x1080/67527126_1294370284064897_4681029088950926311_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=105,Friday mood 🍾🎶💯🔥🇯🇲🙌🏽 @dingdongravers #TopADiTop #TGIF,False
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/aa36f96ac2d4c36262292c5c8bb437fb/5E493812/t51.2885-15/e35/61599771_474429576642740_7540863788610239484_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=108,Friday Smile 😉,False
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/6864cfd830a9c15fe21b1e4617d6d776/5E6C6258/t51.2885-15/e35/s1080x1080/68925131_2081704188799016_7336760475527347514_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=108,,True
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/e80a0446a80462571c34ac7cd2bfd0cd/5E8B4F2D/t51.2885-15/e35/s1080x1080/59868652_283950499176370_8848944969737079569_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=110,Happy Mother’s Day to my Mommy Jen Jen and to all Mothers around the world 🙏🏿 #InfiniteLove,False
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/317988ed4960321c8f04d2fc46546b4a/5E8B0C42/t51.2885-15/e35/72767355_418701505452648_1402332543510637491_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=100,Soo much greatness in one pic @jessicaennishill @waydedreamer #legends,False
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/85c1bd0e33f2dcb7e212a57c95a23edb/5E50F4ED/t51.2885-15/e35/61960384_115970419685848_5533830078071275642_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=104,Opium St.Lucia take over @darensammy88 @djbravo47 @digicelstlucia 📸 @_jayenigma,False
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/767f9537ae6832a2859138c4a8731bd6/5E4CBB33/t51.2885-15/e35/p1080x1080/64664078_2486696411409959_571159292823282460_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=111,,True
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/c6a3405fdebf2f767041f31112a85fe6/5E527112/t51.2885-15/e35/67501832_1942195452550851_7211704977436405188_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=103,It’s was fun Ibiza until next time @kasi.b,False
usainbolt,https://scontent-arn2-1.cdninstagram.com/vp/02bea7c1f0ad10cf41b7e123f0f9dee5/5E493CD5/t51.2885-15/e35/s1080x1080/67881780_2857792614235062_2096420789750136593_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=106,"“Look into my eyes, tell me what you see? #BK",False
jr,https://scontent-arn2-1.cdninstagram.com/vp/5208b6727ea704e207fe3e33d0accb09/5E54725E/t51.2885-15/e35/55862968_347025965919558_8712829306915848650_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=106,"New piece up in Havana, Cuba on the side of @galleriacontinua @artecontinua_lahabana for the XIII Biennial !",False
jr,https://scontent-arn2-1.cdninstagram.com/vp/5838994fb3d1254a2ddbf64fd16750c0/5E898E11/t51.2885-15/e35/p1080x1080/69479328_236125854009646_847429585805949510_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=110,,True
jr,https://scontent-arn2-1.cdninstagram.com/vp/27f1acce37082ae5996d912a8a71ad4b/5E5711E9/t51.2885-15/e35/p1080x1080/64426313_2396340837054633_7594720094522380078_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=109,💔 #Zdar,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/2860130df3e7483df860182f8f2c49f5/5E6D8766/t51.2885-15/e35/61113211_292406071639590_5637618246897908992_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=106,"ANOTHER cool @insideoutproject I loved, here is their message: Les portraits des 25 jeunes lauréats du @leprojetmoteur ont été exposés sur la gare de Cannes pendant toute la durée du Festival. Ces visages, participants au @insideoutproject, sont le symbole d’une France riche et fière de sa diversité.
With the help of the @insideoutproject, the 25 winners of @leprojetmoteur had their portraits displayed on the facade of the Cannes train station, during the whole duration of the festival. These faces represent France, in all its richness and beautiful diversity.",False
jr,https://scontent-arn2-1.cdninstagram.com/vp/d194d84f82f560fca4802fd624a097b2/5E482A15/t51.2885-15/e35/56972102_160230291669998_7007778096847397078_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102,Merci @beauxarts_magazine ! @fabricebousteau,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/c6c1eb7570b830462bb61470716ee113/5E66B4F7/t51.2885-15/e35/s1080x1080/72776027_770776356678689_1796012795044042629_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=105,,True
jr,https://scontent-arn2-1.cdninstagram.com/vp/e17ce2b165d764f8ee74ab81aca7739b/5E6B7B4C/t51.2885-15/e35/s1080x1080/66718156_2409977682661019_2057136292405742604_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=111,Big news ! We got nominated for an Emmy Awards for Outstanding new approaches with my project « Guns In America » for @time ! #VideoMural,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/8027d3dfd6b743bc4eedd13e435f5578/5E6BA79D/t51.2885-15/e35/57088321_1052367358304223_1480054585866640216_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=103,,True
jr,https://scontent-arn2-1.cdninstagram.com/vp/b6b0c147e68baba47b0e8262e749fe9b/5E544575/t51.2885-15/e35/54513824_390290031795769_1648964420360050167_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=101,"The images, like life, are ephemeral. Once pasted, the art piece lives on its own. The sun dries the light glue and with every step, people tear pieces of the fragile paper. The process is all about participation of volunteers, visitors, and souvenir catchers.

This project is also about presence and absence, about reality and memories, about impermanence.

#JRauLouvre",False
jr,https://scontent-arn2-1.cdninstagram.com/vp/66fdcda458422c7e653194cc3495ec10/5E6BA194/t51.2885-15/e35/p1080x1080/75397755_568667400558940_7540205413132323046_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=104,"An agricultural prayer (a short film to come in collaboration with Alice Rohrwacher) (making of the film on the highlighted stories)

For the small peasants, who have kept us alive for thousands of years.
For all those who through the centuries have protected springs and forests to leave our children a planet as fertile as they found it.
Let us pray.
For all those peasants without a name who have preserved seeds and guarded their know-how and given it – not sold it – to the future generations. For all those peasants who have protected and delivered us the greatest wealth there is: biodiversity.
Let us pray.
For the unknown person who planted the hedges to live together with animals and insects, who planted trees to give shade and relief to flocks and shepherds.
For all those who didn’t poison what feeds us.
Let us pray.
For all those peasants who suffered misery and poverty but offered the world beauties and marvels and landscapes.
For this moving testimony whereby human beings can live in harmony with nature, not geared toward profit and without destroying all ressources.
For all those peasants who have been exploited and humiliated by the landlords of all the times.
Let us pray.",False
jr,https://scontent-arn2-1.cdninstagram.com/vp/d311980f5b7daedffdf72806963a7fcf/5E8BDC9E/t51.2885-15/e35/58409272_350699725580051_3342907982152348025_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=111,,True
jr,https://scontent-arn2-1.cdninstagram.com/vp/5c3d38676c7d967b9889a77814ae382e/5E86FA83/t51.2885-15/e35/p1080x1080/64647871_142264160216457_7408470759562334867_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=109,,True
jr,https://scontent-arn2-1.cdninstagram.com/vp/9778e2c85d02950dc8c52a0f752e6ad7/5E86C27C/t51.2885-15/e35/52655746_545031679324718_3511694282070380515_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102,We did this image today with @agnes.varda & @rosalievarda to send our love to @alfonsocuaron ! His film Roma is a masterpiece and he named his main character Cleo because of Agnes Film « Cleo from 5 to 7 »,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/77dd597e5a581df8acdad95863126d0d/5E688761/t51.2885-15/e35/52725480_2297277253818460_8332856593261658405_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=104,"MARCHONS POUR LE CLIMAT a PARIS !!!
RDV Paris
Vendredi 13h30 Panthéon pour les jeunes @gretathunberg
Samedi 14h Opéra pour la Marche du Siècle @labaseparis
#climatestrike
#marchedusiecle
#ravepourleclimat",False
jr,https://scontent-arn2-1.cdninstagram.com/vp/0d1f1749ea8babb3b84b18f8abd4811d/5E66D220/t51.2885-15/e35/69344625_189129078769536_8279242742414449066_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=100,Sorry for the high school students in france :) I guess I am part of your program this year ...,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/f6911ea3b34e4b6a7d2f83d7c72a165f/5E6E0C68/t51.2885-15/e35/54247963_392012904914316_6585588708464510609_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=100,This will make sense tomorrow ... @museelouvre 📸 @garybialas,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/c290b04cb9e0b2e97f3071dd46dd52ee/5E4FC40F/t51.2885-15/e35/54732499_399751950805306_6959502448877202961_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=110,"I finished this one for you Agnès Varda, you loved people, pasting and illusion ... ❤
I am sure you can see it. I did something that can be seen from the sky. Promised, I didn’t know that it was for you",False
jr,https://scontent-arn2-1.cdninstagram.com/vp/c3c48462d3b8cdc70d34641943f2df0e/5E69DE84/t51.2885-15/e35/53364411_1878217402290720_5598422265964109759_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=100,,True
jr,https://scontent-arn2-1.cdninstagram.com/vp/8996a35fd4f282101fbe05bd36c11865/5E855535/t51.2885-15/e35/s1080x1080/71879199_774647472955767_3932689575232504353_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=103,,True
jr,https://scontent-arn2-1.cdninstagram.com/vp/fcd0155e310890e247383e21e4256c67/5E574A9C/t51.2885-15/e35/53548718_818212551891082_7383303704381146255_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=110,Ready 👌🏻 @museelouvre,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/14a58ab10755f6913b611a933de5bcd0/5E53C34A/t51.2885-15/e35/p1080x1080/60782702_289352351942618_2104808127244798120_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102,,True
jr,https://scontent-arn2-1.cdninstagram.com/vp/5201a34d055e01845732ef8a3e020ac3/5E49035C/t51.2885-15/e35/s1080x1080/69999993_533276974094977_2192122035774582980_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=101,,True
jr,https://scontent-arn2-1.cdninstagram.com/vp/c5f62ad916239cc6d880212fed8a2e56/5E849F46/t51.2885-15/e35/s1080x1080/70725711_148237386392559_5874657075465205787_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=103,,True
jr,https://scontent-arn2-1.cdninstagram.com/vp/7ebe0a6e8b74f0ad871ba6a560cb1993/5E6DBADA/t51.2885-15/e35/54800790_126757278483123_9108117123508701049_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=103,"En Français car elle n’aimait pas que je fasse l’américain... Agnès était près de la tombe de Jacques Demy, elle faisait semblant de dormir, ou de mourir. Elle avait planté le grand arbre il y a très longtemps et fait installer un banc pour pouvoir s'asseoir près de lui. Elle m'a dit, un jour j'irais rejoindre Jacques ici et ça semblait lui faire plaisir. Agnès croyait en l'amour, au couple, aux couples, elle disait que faire les choses à deux c'est beau, que savoir qu'on peut compter sur l'autre, c'est merveilleux.

Aujourd'hui, Agnès a été rejoindre Jacques pour l'éternité au terme d'une belle et longue vie.

Agnès, je sourirai toujours en pensant à toi.",False
jr,https://scontent-arn2-1.cdninstagram.com/vp/796e7ba36db0f06b929ca68890e6cffe/5E5B23CD/t51.2885-15/e35/p1080x1080/60680546_280090299429487_4001422717130941454_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=107,"NEW PRINT RELEASE!! on @socialanimals my last lithograph 28 Millimètres, Portrait d'une génération, Les Bosquets, In the Mist, Montfermeil, France, 2014' - 100 x 70 cm // 39,5 x 27,5 inches approx., 12 colors lithograph printed on Marinoni machine, white paper BFK Rives, 250 grams, numbered /180 on the bottom left corner and signed on the bottom right corner.

Repost @socialanimals :
The short film 'Les Bosquets' -2015- brings the audience in a place where art, social uproar and the power of image interweave. It is based on the performance of Les Bosquets at New York City Ballet -2014-, inspired by the riots in the French suburbs in 2005. JR initiated his first project, Portrait of a Generation, in 2004, in the suburbs of Les Bosquets, in Clichy-Montfermeil.This iconic image is the poster of the film.",False
jr,https://scontent-arn2-1.cdninstagram.com/vp/e4a13515b66fd0f16a57e3990bb7dec5/5E4AE1B0/t51.2885-15/e35/p1080x1080/60229674_549495302123362_3805103662302901744_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=110,The Chronicles of San Francisco opens tomorrow @sfmoma to the public ! The show will be free for everyone all year long !,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/ec9411ff6a7c486a38d87b29c2779d04/5E853C47/t51.2885-15/e35/57422070_149094379475280_1974050908065186858_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=100,Repost @martinscorsese_ ... merci for the life lessons 🙏🏻 #francisfordcoppola @janetribeca,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/64734059ed11283d195c6228c308f339/5E662C46/t51.2885-15/e35/s1080x1080/72311290_538619173589414_7296156123158553232_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102,"30 YEARS AGO … Walls, walls, walls... On Nov. 9, 1989 the Berlin Wall fell. A few weeks ago, I installed a GIANT in Berlin on the Brandenburg Gate. I used an archival image made by Iris Hesse on November 10, 1989, on this place symbolizing the division then the reunification of Germany.
I work frequently around walls. The walls that separate, (Face2Face and Kikito); the walls that are destroyed at a loss for the memory of a place (Wrinkles of the City, Destruction serie in Les Bosquets); the walls that we try to build again, in concrete or in our minds. The Brandenburg Gate was part of a wall that represented the division of Europe following the failure of a mass murder ideology. It separated women and men who lived in two opposite systems of thought. The opening of this Gate has kindled a wind of freedom that has engulfed millions of Europeans
Iris Hesse / Ullstein Bild / Roger-Viollet
Thanks : BEYOND BORDERS! @queenbucarest @pxpembassy #beyondborders #berlin @kulturprojekteberlin",False
jr,https://scontent-arn2-1.cdninstagram.com/vp/bb711350542e5040bbcf0426ca9fa8ef/5E65C987/t51.2885-15/e35/s1080x1080/66000508_186638909007725_8592414087376376039_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=105,@insideoutproject in New York ! @seawallalife 📸 @joshuabgeyer,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/89d307264f1614c6aa7d1e2b7e4baf14/5E6C3696/t51.2885-15/e35/54222479_353532675270218_8342731604005898697_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102,Come discover the Great Pyramid @museelouvre this week end ! Thanks to the 400 hundreds volunteers who helped us paste all week the 2000 strips of paper,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/65873da2ecb3b30f6b42d556d8e4f55a/5E4F3EC7/t51.2885-15/e35/p1080x1080/59490031_182359929441263_5368533479640802423_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=111,"@insideoutproject in progress today in Nantes ! Here is their message : @pfpauvres voici leur message :
900 000 personnes âgées souffrent d’isolement en France. Parmi elles, 300 000 sont en état de mort sociale. Cela
signifie qu'autour de nous, au cœur de nos quartiers, des citoyens ne rencontrent quasiment jamais personne.
L'avancée en âge et la pauvreté sont des facteurs aggravants de leur isolement, jusqu'à les rendre invisibles.
REGARDE‐MOI a pour objectifs de valoriser, mettre en lumière celles et ceux qui souffrent d’isolement ;
d’interpeler, sensibiliser aux conditions de vie de nos aînés isolés.

Pendant 4 mois, les petits frères des Pauvres sont allés à la rencontre de ces personnes quel que soit leur lieu de
vie (EHPAD, Hôpital, Restaurant social, Foyer d’hébergement temporaire…).
Photo @soldatdeplomp",False
jr,https://scontent-arn2-1.cdninstagram.com/vp/ed9d63a7ebb2f51dbef679ec9a29cbcc/5E47A5AC/t51.2885-15/e35/p1080x1080/61117166_905342416473039_8914759510869173292_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=103,Great to work with @nytimes @nytmag again ! And with @madonna for this special cover based on the amazing portrait by Steven Meisel from 30 years ago... the print comes out this week on a silver paper 🔥 thanks @kathyryan @gailbichler & my team ! And special shout out to @guyoseary 💪🏼,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/8008230851c9f93a24340c63d5117182/5E859924/t51.2885-15/e35/50315511_618600808589508_8629872815708783832_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=100,Scouting the big blue,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/4607157689557a1f7d818f2fb6180dfc/5E663570/t51.2885-15/e35/54732242_123769515452171_6241370759452463689_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=111,Can’t believe this happened 👀 merci @museelouvre ! #JRauLouvre,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/6c81d15e2a21425197cc4dcc6b1e9e6c/5E8775EA/t51.2885-15/e35/54513458_1027895234078390_1648136328536933582_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102,For my shooting star wherever you are... @agnes.varda ❤️,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/ae050dae1125a5ddf7d2a7da18a2ce68/5E8BBE03/t51.2885-15/e35/52151584_965545233835454_5337856170105207237_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102,"THE LOUVRE ! 3 years after my first installation on the @museelouvre, I am about to reveal a secret about the Pyramid the last week of march ! Stay tuned from march 11th ;) #jraulouvre #lesecretdelagrandepyramide - official poster by @violaineetjeremy 🙏🏻",False
jr,https://scontent-arn2-1.cdninstagram.com/vp/94ba5d517353fe050c5fdb99e37f8568/5E8A9C44/t51.2885-15/e35/s1080x1080/59844078_2379030585520145_7536923545460550479_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=105,Still up in Marseille ... 10 years later ... thanks for the 📸 @davidwaltersplay,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/a36c03ce5c1e8f30bc7739bdbc6a4c1b/5E49AF1B/t51.2885-15/e35/p1080x1080/60103198_164513481238326_85179339920711580_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=106,Adieu & Merci Mr Pei 🙏🏻,False
jr,https://scontent-arn2-1.cdninstagram.com/vp/35c4e739a5d2d81009108f84fe4f7485/5E675597/t51.2885-15/e35/p1080x1080/74392394_775349142897986_3144198901818040449_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102,"New mural up in brooklyn ! A section of the @brooklynmuseum mural is up on Kings Theatre 1027 Flatbush Ave, Brooklyn, NY !",False
jr,https://scontent-arn2-1.cdninstagram.com/vp/a12e76de53a0b582db991f3e509dc91f/5E5768F1/t51.2885-15/e35/p1080x1080/68934891_111469310050870_857923044223733129_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=110,"Paris.
🕶
🙏🏻📸 @nikosaliagas",False
jr,https://scontent-arn2-1.cdninstagram.com/vp/aa830a0725564e923effb7af4e8bccb9/5E564BE6/t51.2885-15/e35/p1080x1080/72135813_208903796782520_9093622389733966585_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=1,,True
jr,https://scontent-arn2-1.cdninstagram.com/vp/360a8633bc821274fcfe78c244df5f3e/5E83951E/t51.2885-15/e35/p1080x1080/60418741_835874500102152_6169166413107613370_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=100,Opening night today after 2 years working on this insane project... see you tonight @sfmoma ! Merci San Francisco !,False
